# === Measurement Header ===
# Radar Frequency: 13GHz
# Site Name: fortress_mnetalplate
# Radar Angle: 15
# Measurement ID: 1
# Polarization: v
# Timestamp: 2025-01-17T16:19:16.461921
# Device Number: 500230001
# Frontend Connected: 4262658049
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 12500000
# Max Frequency: 14500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Sensor temperature: {'FeSensor_1': 22, 'FeSensor_2': 96095, 'FeSensor_3': 19010, 'FeSensor_4': 1628}
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2025-01-17T16:19:16.461950
-430, -508, 684, -5072
-490, -364, -262, -4612
-516, -262, -1068, -4190
-456, -126, -1576, -3596
-336, -24, -1884, -2932
-146, 20, -2048, -2314
32, -20, -2102, -1688
174, -132, -2032, -1120
276, -252, -1890, -606
364, -448, -1596, -214
362, -636, -1128, -32
268, -784, -544, -14
98, -860, 14, -228
-144, -878, 466, -652
-400, -830, 714, -1166
-616, -640, 652, -1738
-726, -390, 338, -2404
-688, -126, -224, -2938
-514, 102, -986, -3148
-254, 220, -1710, -3112
50, 178, -2428, -2830
340, 82, -3094, -2322
586, -120, -3726, -1770
702, -394, -4384, -1150
698, -706, -4894, -372
598, -968, -5086, 484
376, -1106, -4888, 1332
114, -1238, -4602, 2200
-162, -1272, -4118, 2892
-428, -1194, -3420, 3196
-676, -1070, -2784, 3366
-818, -880, -2254, 3394
-858, -658, -1856, 3168
-866, -440, -1594, 3006
-880, -250, -1486, 3094
-858, -74, -1362, 3336
-806, 90, -1096, 3724
-670, 204, -648, 4140
-452, 278, 66, 4334
-240, 338, 874, 4240
-42, 292, 1688, 3868
176, 222, 2422, 3344
344, 116, 2954, 2736
570, -70, 3196, 2136
714, -302, 3208, 1634
732, -558, 2982, 1326
666, -834, 2722, 1230
552, -1044, 2660, 1244
370, -1206, 2828, 1414
132, -1290, 3126, 1510
-150, -1258, 3678, 1420
-408, -1172, 4514, 1146
-594, -1008, 5318, 662
-692, -808, 6092, -92
-722, -578, 6688, -1116
-682, -412, 7010, -2288
-584, -380, 7032, -3598
-464, -368, 6796, -4926
-354, -372, 6150, -6112
-266, -382, 5220, -7174
-216, -374, 4006, -8008
-160, -388, 2546, -8642
-72, -452, 854, -9074
-14, -520, -984, -9136
30, -612, -2946, -8744
88, -772, -4950, -8080
108, -968, -6728, -7014
-24, -1160, -8064, -5478
-226, -1386, -9114, -3718
-526, -1562, -9748, -1834
-940, -1586, -9844, 4
-1436, -1462, -9550, 1736
